"timestamp","values"
"2021-12-22T10:35:46.375+07:00","0.3258428"
"2021-12-22T10:35:46.434+07:00","0.45864025"
"2021-12-22T10:35:46.478+07:00","0.5848182"
"2021-12-22T10:35:46.534+07:00","0.676961"
"2021-12-22T10:35:46.582+07:00","0.73979694"
"2021-12-22T10:35:46.633+07:00","0.7683738"
"2021-12-22T10:35:46.676+07:00","0.7753086"
"2021-12-22T10:35:46.736+07:00","0.73496914"
"2021-12-22T10:35:46.779+07:00","0.66392094"
"2021-12-22T10:35:46.840+07:00","0.50571537"
"2021-12-22T10:35:46.879+07:00","0.37173998"
"2021-12-22T10:35:46.934+07:00","0.29616266"
"2021-12-22T10:35:46.978+07:00","0.2781704"
"2021-12-22T10:35:47.034+07:00","0.38200942"
"2021-12-22T10:35:47.079+07:00","0.49328092"
"2021-12-22T10:35:47.135+07:00","0.5902515"
"2021-12-22T10:35:47.183+07:00","0.6625191"
"2021-12-22T10:35:47.228+07:00","0.6954426"
"2021-12-22T10:35:47.270+07:00","0.69964826"
"2021-12-22T10:35:47.334+07:00","0.682892"
"2021-12-22T10:35:47.380+07:00","0.6510385"
"2021-12-22T10:35:47.436+07:00","0.56422955"
"2021-12-22T10:35:47.481+07:00","0.4510336"
"2021-12-22T10:35:47.534+07:00","0.3318319"
"2021-12-22T10:35:47.578+07:00","0.2529116"
"2021-12-22T10:35:47.635+07:00","0.28376967"
"2021-12-22T10:35:47.678+07:00","0.36065763"
"2021-12-22T10:35:47.735+07:00","0.481958"
"2021-12-22T10:35:47.779+07:00","0.60722345"
"2021-12-22T10:35:47.822+07:00","0.66828424"
"2021-12-22T10:35:47.874+07:00","0.70922923"
"2021-12-22T10:35:47.913+07:00","0.71158504"
"2021-12-22T10:35:47.960+07:00","0.6806855"
"2021-12-22T10:35:48.004+07:00","0.6473804"
"2021-12-22T10:35:48.074+07:00","0.5598497"
"2021-12-22T10:35:48.120+07:00","0.4156215"
"2021-12-22T10:35:48.167+07:00","0.27953082"
"2021-12-22T10:35:48.214+07:00","0.21920002"
"2021-12-22T10:35:48.263+07:00","0.24918707"
"2021-12-22T10:35:48.304+07:00","0.36901918"
"2021-12-22T10:35:48.353+07:00","0.5166816"
"2021-12-22T10:35:48.398+07:00","0.6208109"
"2021-12-22T10:35:48.456+07:00","0.6875871"
"2021-12-22T10:35:48.507+07:00","0.72518086"
"2021-12-22T10:35:48.554+07:00","0.72376233"
"2021-12-22T10:35:48.600+07:00","0.70591116"
"2021-12-22T10:35:48.665+07:00","0.65809774"
"2021-12-22T10:35:48.705+07:00","0.5840799"
"2021-12-22T10:35:48.749+07:00","0.48545855"
"2021-12-22T10:35:48.791+07:00","0.35994425"
"2021-12-22T10:35:48.837+07:00","0.29209802"
"2021-12-22T10:35:48.904+07:00","0.3065316"
"2021-12-22T10:35:48.946+07:00","0.3753235"
"2021-12-22T10:35:48.998+07:00","0.497611"
"2021-12-22T10:35:49.038+07:00","0.6117775"
"2021-12-22T10:35:49.096+07:00","0.672747"
"2021-12-22T10:35:49.137+07:00","0.705065"
"2021-12-22T10:35:49.179+07:00","0.70610195"
"2021-12-22T10:35:49.224+07:00","0.6934269"
"2021-12-22T10:35:49.268+07:00","0.6724816"
"2021-12-22T10:35:49.326+07:00","0.6144734"
"2021-12-22T10:35:49.364+07:00","0.53981686"
"2021-12-22T10:35:49.408+07:00","0.44282964"
"2021-12-22T10:35:49.456+07:00","0.345577"
"2021-12-22T10:35:49.499+07:00","0.3132756"
"2021-12-22T10:35:49.544+07:00","0.3260004"
"2021-12-22T10:35:49.589+07:00","0.3956052"
"2021-12-22T10:35:49.634+07:00","0.49025318"
"2021-12-22T10:35:49.681+07:00","0.5894137"
"2021-12-22T10:35:49.737+07:00","0.6624029"
"2021-12-22T10:35:49.781+07:00","0.69820493"
"2021-12-22T10:35:49.824+07:00","0.71657044"
"2021-12-22T10:35:49.870+07:00","0.70983475"
"2021-12-22T10:35:49.929+07:00","0.6683174"
"2021-12-22T10:35:49.964+07:00","0.59453183"
"2021-12-22T10:35:50.008+07:00","0.49026975"
"2021-12-22T10:35:50.063+07:00","0.37403777"
"2021-12-22T10:35:50.100+07:00","0.31231335"
"2021-12-22T10:35:50.146+07:00","0.32142147"
"2021-12-22T10:35:50.190+07:00","0.37306723"
"2021-12-22T10:35:50.235+07:00","0.44507766"
"2021-12-22T10:35:50.296+07:00","0.52004117"
"2021-12-22T10:35:50.332+07:00","0.56988686"
"2021-12-22T10:35:50.378+07:00","0.60665935"
"2021-12-22T10:35:50.432+07:00","0.63619846"
"2021-12-22T10:35:50.472+07:00","0.6358418"
"2021-12-22T10:35:50.529+07:00","0.599343"
"2021-12-22T10:35:50.564+07:00","0.54062974"
"2021-12-22T10:35:50.610+07:00","0.44949898"
"2021-12-22T10:35:50.657+07:00","0.32076615"
